bb_idx,MT_Seq2Neo,WT_Seq2Neo
9157,0.923187,0.912916
9158,0.952827,0.945549
9159,0.782882,0.788054
9160,0.899755,0.876035
9161,0.960314,0.945331
9162,0.789979,0.746788
9163,0.912381,0.87512
9164,0.956228,0.935557
9165,0.730675,0.753674
9166,0.880626,0.89843
9167,0.930288,0.949626
9168,0.76501,0.796601
9169,0.933142,0.946057
9170,0.962395,0.971661
9171,0.228323,0.264907
9172,0.828479,0.851206
9173,0.908575,0.922731
9174,0.128034,0.142502
9175,0.765523,0.799344
9176,0.910584,0.929531
9177,0.532009,0.567637
9178,0.903987,0.906616
9179,0.956952,0.95445
9180,0.579199,0.557834
9181,0.909039,0.899676
9182,0.959464,0.956801
9183,0.511602,0.406184
9184,0.831284,0.795245
9185,0.929168,0.914638
9186,0.562869,0.474337
9187,0.878953,0.878134
9188,0.954051,0.95411
9189,0.441331,0.319592
9190,0.751897,0.73028
9191,0.876369,0.854834
9192,0.536305,0.558751
9193,0.777935,0.798054
9194,0.892685,0.896212
9195,0.61495,0.779786
9196,0.88642,0.93647
9197,0.941123,0.964692
9198,0.262842,0.306208
9199,0.781098,0.80213
9200,0.888223,0.912915
9201,0.332346,0.350183
9202,0.786983,0.767317
9203,0.874093,0.870192
9204,0.374927,0.382959
9205,0.717875,0.68529
9206,0.834413,0.788745
9207,0.366709,0.403446
9208,0.767744,0.716618
9209,0.896955,0.86009
9210,0.452116,0.487029
9211,0.818049,0.840941
9212,0.939515,0.953497
9213,0.639111,0.680019
9214,0.797297,0.856786
9215,0.904535,0.937362
9216,0.605995,0.649655
9217,0.818851,0.828026
9218,0.883743,0.8931
9219,0.427377,0.3964
9220,0.733378,0.733153
9221,0.805965,0.807147
9222,0.843587,0.847966
9223,0.957088,0.962535
9224,0.980666,0.983159
9225,0.867219,0.879682
9226,0.965824,0.971786
9227,0.985139,0.986175
9228,0.246649,0.205767
9229,0.72985,0.705063
9230,0.87026,0.85509
9231,0.266641,0.234283
9232,0.797076,0.736845
9233,0.913755,0.873811
9234,0.774527,0.698113
9235,0.949789,0.92512
9236,0.976186,0.962119
9237,0.263024,0.299862
9238,0.858262,0.851476
9239,0.930785,0.934768
9240,0.739951,0.686087
9241,0.904477,0.889825
9242,0.963463,0.964391
9243,0.763606,0.728839
9244,0.895147,0.880711
9245,0.958481,0.944152
9246,0.366551,0.452177
9247,0.754986,0.736381
9248,0.847601,0.824902
9249,0.402453,0.254887
9250,0.798935,0.713915
9251,0.925483,0.877073
9252,0.13858,0.196662
9253,0.664219,0.787984
9254,0.859727,0.915572
9255,0.164896,0.274103
9256,0.776802,0.870423
9257,0.868531,0.935217
9258,0.363321,0.291991
9259,0.895736,0.882091
9260,0.945053,0.942196
9261,0.51266,0.44575
9262,0.854901,0.831211
9263,0.906368,0.884349
9264,0.44488,0.356308
9265,0.768208,0.702171
9266,0.853743,0.78786
9267,0.534121,0.325542
9268,0.870101,0.802033
9269,0.94931,0.918842
9270,0.516295,0.262656
9271,0.793396,0.764204
9272,0.912067,0.914237
9273,0.631341,0.647497
9274,0.769282,0.796629
9275,0.890259,0.912065
9276,0.276216,0.302942
9277,0.747195,0.762625
9278,0.898388,0.899321
9279,0.285065,0.268599
9280,0.858445,0.849234
9281,0.946134,0.94069
9282,0.311577,0.318496
9283,0.823869,0.841315
9284,0.911183,0.919899
9285,0.64944,0.740367
9286,0.886027,0.906485
9287,0.937987,0.945358
9288,0.772744,0.843839
9289,0.951527,0.963798
9290,0.970755,0.976947
9291,0.683958,0.728001
9292,0.904231,0.914467
9293,0.948268,0.95357
9294,0.730391,0.747107
9295,0.906516,0.901498
9296,0.958299,0.955053
9297,0.759191,0.768571
9298,0.911071,0.913088
9299,0.950098,0.952617
9300,0.71173,0.741475
9301,0.912756,0.908368
9302,0.960345,0.956556
9303,0.669692,0.708053
9304,0.899319,0.902715
9305,0.962957,0.95443
9306,0.677155,0.71106
9307,0.911319,0.917155
9308,0.954497,0.953509
9309,0.749213,0.680381
9310,0.904146,0.884169
9311,0.955378,0.945728
9312,0.432444,0.414426
9313,0.753393,0.728229
9314,0.861511,0.837332
9315,0.735146,0.709905
9316,0.901328,0.880113
9317,0.950155,0.934277
9318,0.856107,0.809181
9319,0.961321,0.933583
9320,0.984439,0.973999
9321,0.692832,0.708464
9322,0.821287,0.835002
9323,0.895522,0.911621
9324,0.655482,0.669006
9325,0.831067,0.827056
9326,0.899563,0.898642
9327,0.621084,0.491883
9328,0.83516,0.798216
9329,0.887228,0.860715
9330,0.432444,0.390968
9331,0.807182,0.827826
9332,0.893002,0.914151
9333,0.563539,0.565228
9334,0.795398,0.834431
9335,0.904783,0.927749
9336,0.781761,0.774837
9337,0.912374,0.921671
9338,0.95199,0.957969
9339,0.805689,0.773218
9340,0.920331,0.894535
9341,0.957796,0.942031
9342,0.711824,0.605712
9343,0.849743,0.83233
9344,0.93316,0.931747
9345,0.787632,0.704514
9346,0.909691,0.906996
9347,0.962712,0.964036
9348,0.597389,0.357644
9349,0.787737,0.750754
9350,0.886256,0.866386
9351,0.275686,0.250765
9352,0.747488,0.766153
9353,0.878966,0.900769
9354,0.724876,0.637009
9355,0.886162,0.897509
9356,0.942782,0.958365
9357,0.436035,0.248159
9358,0.846975,0.787401
9359,0.926641,0.898304
9360,0.297072,0.223436
9361,0.793643,0.728498
9362,0.901515,0.867674
9363,0.585985,0.221132
9364,0.900349,0.858573
9365,0.941763,0.931557
9366,0.338323,0.158419
9367,0.839217,0.804394
9368,0.92991,0.924699
9369,0.505979,0.638994
9370,0.727767,0.799103
9371,0.876972,0.907221
9372,0.615054,0.628264
9373,0.857676,0.859207
9374,0.934241,0.931262
9375,0.250103,0.183232
9376,0.786667,0.733915
9377,0.857073,0.834401
9378,0.412423,0.398467
9379,0.833532,0.819953
9380,0.894353,0.898122
9381,0.371598,0.440995
9382,0.866417,0.881785
9383,0.938874,0.949171
9384,0.49226,0.34591
9385,0.890865,0.881019
9386,0.947778,0.940117
9387,0.544457,0.409421
9388,0.893689,0.895868
9389,0.944168,0.943139
9390,0.306507,0.243782
9391,0.835122,0.849773
9392,0.944961,0.946635
9393,0.212618,0.173238
9394,0.878788,0.882466
9395,0.953238,0.951671
9396,0.164325,0.141246
9397,0.816053,0.812404
9398,0.934192,0.933685
9399,0.805689,0.773218
9400,0.920331,0.894535
9401,0.957796,0.942031
9402,0.711824,0.605712
9403,0.849743,0.83233
9404,0.93316,0.931747
9405,0.787632,0.704514
9406,0.909691,0.906996
9407,0.962712,0.964036
9408,0.597389,0.357644
9409,0.787737,0.750754
9410,0.886256,0.866386
9411,0.275686,0.250765
9412,0.747488,0.766153
9413,0.878966,0.900769
9414,0.724876,0.637009
9415,0.886162,0.897509
9416,0.942782,0.958365
9417,0.436035,0.248159
9418,0.846975,0.787401
9419,0.926641,0.898304
9420,0.297072,0.223436
9421,0.793643,0.728498
9422,0.901515,0.867674
9423,0.585985,0.221132
9424,0.900349,0.858573
9425,0.941763,0.931557
9426,0.338323,0.158419
9427,0.839217,0.804394
9428,0.92991,0.924699
9429,0.744812,0.634785
9430,0.925062,0.881206
9431,0.966181,0.951739
9432,0.622765,0.685889
9433,0.874396,0.897847
9434,0.921909,0.942724
9435,0.60911,0.740837
9436,0.843282,0.909675
9437,0.925795,0.954363
9438,0.245213,0.342689
9439,0.766923,0.787039
9440,0.907034,0.90232
9441,0.070779,0.092122
9442,0.412566,0.483487
9443,0.787859,0.786261
9444,0.036519,0.023395
9445,0.484259,0.367073
9446,0.916334,0.912599
9447,0.055401,0.025799
9448,0.673408,0.403252
9449,0.936581,0.935044
9450,0.19912,0.115884
9451,0.842002,0.835252
9452,0.933556,0.940761
9453,0.207197,0.147718
9454,0.774525,0.769948
9455,0.877428,0.880054
9456,0.324562,0.385417
9457,0.88709,0.890327
9458,0.945079,0.944709
9459,0.194314,0.390827
9460,0.724239,0.836224
9461,0.878918,0.936089
9462,0.205173,0.540786
9463,0.729382,0.827624
9464,0.865502,0.926519
9465,0.31114,0.300829
9466,0.748845,0.71448
9467,0.86815,0.834378
9468,0.727277,0.585603
9469,0.924686,0.836339
9470,0.959747,0.899722
9471,0.67931,0.680583
9472,0.881623,0.85454
9473,0.946467,0.941626
9474,0.267284,0.434166
9475,0.733229,0.803379
9476,0.847448,0.909993
9477,0.483871,0.577395
9478,0.756251,0.802006
9479,0.83192,0.875857
9480,0.520303,0.488445
9481,0.742528,0.717458
9482,0.851548,0.829117
9483,0.370709,0.354821
9484,0.809247,0.774565
9485,0.934026,0.921852
9486,0.568222,0.625292
9487,0.861487,0.878149
9488,0.931313,0.940108
9489,0.363699,0.444456
9490,0.825629,0.827607
9491,0.92385,0.932139
9492,0.298999,0.405049
9493,0.811174,0.837611
9494,0.931166,0.928322
9495,0.237247,0.235587
9496,0.724441,0.739572
9497,0.863489,0.857507
9498,0.220736,0.294934
9499,0.768574,0.800733
9500,0.90712,0.917793
9501,0.551647,0.608363
9502,0.853761,0.867169
9503,0.925442,0.924162
9504,0.504042,0.403271
9505,0.80825,0.770352
9506,0.916539,0.894378
9507,0.729211,0.809282
9508,0.921967,0.937955
9509,0.975521,0.980985
9510,0.55002,0.759198
9511,0.920695,0.941309
9512,0.969289,0.975528
9513,0.416501,0.585344
9514,0.796532,0.798311
9515,0.89337,0.887105
9516,0.438313,0.422864
9517,0.84176,0.846449
9518,0.912875,0.917249
9519,0.708911,0.700536
9520,0.710383,0.694164
9521,0.819302,0.794034
9522,0.726345,0.722396
9523,0.819318,0.789509
9524,0.651846,0.670049
9525,0.659293,0.68516
9526,0.836637,0.840085
9527,0.684286,0.727747
9528,0.827257,0.831853
9529,0.78828,0.796815
9530,0.801517,0.804937
9531,0.913462,0.904712
9532,0.792961,0.814454
9533,0.906858,0.901227
9534,0.648962,0.66876
9535,0.647124,0.669175
9536,0.760887,0.768713
9537,0.654185,0.700068
9538,0.761691,0.766128
9539,0.672045,0.699707
9540,0.643826,0.682996
9541,0.767898,0.795899
9542,0.656284,0.720292
9543,0.723269,0.745892
9544,0.782633,0.786935
9545,0.790517,0.799175
9546,0.913395,0.89993
9547,0.803248,0.820803
9548,0.913994,0.902055
9549,0.778302,0.787517
9550,0.800767,0.798245
9551,0.920967,0.892674
9552,0.815837,0.816834
9553,0.919179,0.897192
9554,0.768222,0.776276
9555,0.797612,0.796797
9556,0.902869,0.892576
9557,0.80708,0.809495
9558,0.909794,0.902426
9559,0.793732,0.773168
9560,0.807328,0.789122
9561,0.899173,0.881027
9562,0.801362,0.788714
9563,0.877721,0.866495
9564,0.767149,0.749512
9565,0.771424,0.753969
9566,0.897978,0.885229
9567,0.783055,0.76191
9568,0.884255,0.868711
9569,0.725468,0.776254
9570,0.727385,0.786026
9571,0.850288,0.888763
9572,0.751888,0.791977
9573,0.852135,0.882344
9574,0.765115,0.780696
9575,0.786666,0.79988
9576,0.879144,0.891428
9577,0.778327,0.783905
9578,0.888659,0.899796
9579,0.806257,0.810821
9580,0.81933,0.817318
9581,0.871713,0.89473
9582,0.808012,0.816196
9583,0.876246,0.89501
9584,0.782885,0.793994
9585,0.781046,0.783951
9586,0.870169,0.895019
9587,0.789366,0.803163
9588,0.869958,0.892886
9589,0.750733,0.801676
9590,0.718312,0.774221
9591,0.840865,0.880896
9592,0.781913,0.825986
9593,0.838116,0.884356
9594,0.700195,0.756392
9595,0.710301,0.757416
9596,0.828608,0.85958
9597,0.739987,0.773364
9598,0.82393,0.862016
9599,0.656224,0.688264
9600,0.688195,0.718354
9601,0.829851,0.8556
9602,0.716101,0.756155
9603,0.828409,0.854761
9604,0.706466,0.739378
9605,0.703202,0.729405
9606,0.824008,0.839703
9607,0.74431,0.779803
9608,0.837132,0.86174
9609,0.774056,0.763696
9610,0.77685,0.762845
9611,0.854225,0.828545
9612,0.794863,0.784848
9613,0.876648,0.862262
9614,0.750227,0.715173
9615,0.773734,0.727264
9616,0.852183,0.812177
9617,0.741983,0.701455
9618,0.86584,0.827424
9619,0.783953,0.752956
9620,0.811348,0.783735
9621,0.887116,0.872004
9622,0.818122,0.776427
9623,0.878315,0.86151
9624,0.709524,0.732646
9625,0.71439,0.736233
9626,0.793673,0.813405
9627,0.752827,0.763533
9628,0.813841,0.828101
9629,0.65427,0.682901
9630,0.663092,0.675026
9631,0.771288,0.80848
9632,0.713999,0.730355
9633,0.783936,0.81209
9634,0.806224,0.800041
9635,0.80845,0.78985
9636,0.898841,0.903577
9637,0.831908,0.825072
9638,0.908765,0.910112
9639,0.737305,0.729878
9640,0.733626,0.721837
9641,0.836741,0.843095
9642,0.765501,0.756538
9643,0.856556,0.859038
9644,0.734192,0.762942
9645,0.731518,0.768401
9646,0.844744,0.862819
9647,0.739405,0.765611
9648,0.850172,0.875888
9649,0.821574,0.82638
9650,0.829438,0.837907
9651,0.938399,0.942072
9652,0.854293,0.861853
9653,0.942403,0.946185
9654,0.587714,0.613961
9655,0.621668,0.644191
9656,0.834385,0.843929
9657,0.649173,0.68124
9658,0.816514,0.830559
9659,0.649009,0.628941
9660,0.695881,0.66677
9661,0.883531,0.882493
9662,0.719615,0.685686
9663,0.884498,0.87206
9664,0.773509,0.764205
9665,0.760449,0.738048
9666,0.900252,0.888555
9667,0.767059,0.756625
9668,0.9046,0.891358
9669,0.720543,0.732508
9670,0.736067,0.736769
9671,0.85719,0.816615
9672,0.70884,0.672537
9673,0.846662,0.816399
9674,0.714999,0.723689
9675,0.729503,0.734828
9676,0.854854,0.853476
9677,0.75793,0.759912
9678,0.869171,0.874186
9679,0.578367,0.623635
9680,0.571482,0.620566
9681,0.753632,0.760959
9682,0.611802,0.659622
9683,0.766387,0.789906
9684,0.588643,0.610958
9685,0.58911,0.617676
9686,0.742628,0.74578
9687,0.552442,0.568273
9688,0.78731,0.800501
9689,0.717322,0.686823
9690,0.743353,0.703466
9691,0.811748,0.779249
9692,0.679038,0.645003
9693,0.825735,0.80248
9694,0.594374,0.54809
9695,0.563805,0.520477
9696,0.757319,0.742591
9697,0.481188,0.464712
9698,0.738241,0.711088
9699,0.525781,0.53953
9700,0.515466,0.544713
9701,0.783017,0.777608
9702,0.539574,0.576418
9703,0.75834,0.760416
9704,0.658107,0.636349
9705,0.63945,0.635926
9706,0.861221,0.844067
9707,0.636161,0.625302
9708,0.852534,0.833238
9709,0.690569,0.697167
9710,0.676546,0.695281
9711,0.849329,0.859106
9712,0.707495,0.717427
9713,0.850379,0.856361
9714,0.827787,0.838846
9715,0.827428,0.844147
9716,0.919373,0.922254
9717,0.786296,0.793227
9718,0.915894,0.919385
9719,0.860689,0.901203
9720,0.874126,0.913944
9721,0.965953,0.973776
9722,0.897887,0.915123
9723,0.962763,0.972188
9724,0.851709,0.883697
9725,0.852536,0.885738
9726,0.93793,0.956455
9727,0.849272,0.885997
9728,0.937844,0.953439
9729,0.698859,0.75629
9730,0.679949,0.767852
9731,0.807172,0.859702
9732,0.656667,0.753107
9733,0.824733,0.859681
9734,0.65228,0.626255
9735,0.666932,0.663058
9736,0.821602,0.791014
9737,0.637564,0.651237
9738,0.819321,0.781572
9739,0.754653,0.70005
9740,0.771295,0.726174
9741,0.875059,0.823091
9742,0.731655,0.697118
9743,0.89727,0.843518
9744,0.644016,0.697138
9745,0.681312,0.746126
9746,0.794898,0.833916
9747,0.662877,0.733003
9748,0.819453,0.859868
9749,0.603731,0.766379
9750,0.618294,0.76255
9751,0.793013,0.875595
9752,0.616611,0.759241
9753,0.759646,0.874863
9754,0.685288,0.735591
9755,0.695325,0.73023
9756,0.836059,0.852714
9757,0.666281,0.718702
9758,0.827951,0.84941
9759,0.661943,0.679129
9760,0.664566,0.677182
9761,0.821324,0.810894
9762,0.671477,0.699153
9763,0.820848,0.825663
9764,0.677554,0.677109
9765,0.697233,0.689639
9766,0.864166,0.855393
9767,0.707356,0.714998
9768,0.856138,0.850676
9769,0.808733,0.775581
9770,0.830317,0.796465
9771,0.888275,0.869947
9772,0.822856,0.788196
9773,0.896599,0.879646
9774,0.757832,0.699953
9775,0.768234,0.713679
9776,0.852079,0.810951
9777,0.767134,0.690549
9778,0.864174,0.822173
9779,0.694679,0.634301
9780,0.704826,0.645393
9781,0.860455,0.816622
9782,0.743942,0.656386
9783,0.865857,0.808665
9784,0.69781,0.665833
9785,0.718997,0.687027
9786,0.80936,0.788271
9787,0.719973,0.69919
9788,0.836799,0.813764
9789,0.718264,0.635375
9790,0.748876,0.657108
9791,0.826253,0.792504
9792,0.748647,0.681772
9793,0.84577,0.800505
9794,0.774824,0.749487
9795,0.796537,0.781072
9796,0.903251,0.906622
9797,0.807015,0.792636
9798,0.914748,0.908941
9799,0.715962,0.797328
9800,0.707816,0.804403
9801,0.835427,0.908249
9802,0.750752,0.823722
9803,0.84498,0.915044
9804,0.713183,0.74911
9805,0.707622,0.734408
9806,0.821797,0.865607
9807,0.737353,0.761452
9808,0.832536,0.867772
9809,0.739013,0.7096
9810,0.767413,0.726281
9811,0.88499,0.876175
9812,0.772457,0.743995
9813,0.881067,0.860936
9814,0.557544,0.525069
9815,0.551319,0.520897
9816,0.769155,0.774989
9817,0.636426,0.615788
9818,0.767292,0.760477
9819,0.785413,0.783797
9820,0.773797,0.771575
9821,0.864656,0.872213
9822,0.768992,0.772129
9823,0.88939,0.895181
9824,0.80772,0.791767
9825,0.810537,0.792629
9826,0.904675,0.89596
9827,0.807895,0.793669
9828,0.906936,0.896466
9829,0.868317,0.839388
9830,0.881075,0.850094
9831,0.92164,0.902289
9832,0.876612,0.84189
9833,0.934331,0.918201
9834,0.682034,0.657497
9835,0.699897,0.66096
9836,0.777084,0.721742
9837,0.694966,0.641882
9838,0.81402,0.795352
9839,0.512235,0.516394
9840,0.532629,0.538771
9841,0.696673,0.706224
9842,0.579823,0.562405
9843,0.700402,0.71253
9844,0.683398,0.644526
9845,0.687999,0.644337
9846,0.812234,0.813029
9847,0.70791,0.675288
9848,0.80977,0.807277
9849,0.773183,0.721666
9850,0.792686,0.742627
9851,0.866345,0.854301
9852,0.805788,0.75712
9853,0.861603,0.839284
9854,0.728165,0.680844
9855,0.736208,0.691169
9856,0.811989,0.786825
9857,0.753382,0.70819
9858,0.821004,0.794123
9859,0.7609,0.742412
9860,0.794504,0.780549
9861,0.861769,0.853755
9862,0.787446,0.771213
9863,0.87883,0.875182
9864,0.781433,0.753192
9865,0.806464,0.786929
9866,0.90847,0.905274
9867,0.812904,0.79928
9868,0.907431,0.903092
9869,0.74713,0.706819
9870,0.743351,0.714557
9871,0.908685,0.881026
9872,0.779429,0.749115
9873,0.910925,0.888938
9874,0.7066,0.749216
9875,0.747939,0.787999
9876,0.803842,0.854905
9877,0.701123,0.756521
9878,0.827707,0.880969
9879,0.833243,0.772679
9880,0.842972,0.793109
9881,0.895361,0.858295
9882,0.809789,0.745766
9883,0.923576,0.894547
9884,0.784472,0.721563
9885,0.775242,0.719674
9886,0.898387,0.864404
9887,0.748705,0.671834
9888,0.862816,0.829135
9889,0.549934,0.616619
9890,0.565824,0.601917
9891,0.71934,0.730932
9892,0.560726,0.564805
9893,0.671894,0.700808
9894,0.68393,0.687694
9895,0.690513,0.694659
9896,0.831773,0.836212
9897,0.697738,0.678127
9898,0.826472,0.82891
9899,0.684816,0.640842
9900,0.707007,0.672725
9901,0.794997,0.773785
9902,0.703446,0.661338
9903,0.800986,0.758454
9904,0.653471,0.608659
9905,0.689216,0.666981
9906,0.731486,0.712197
9907,0.671723,0.632754
9908,0.76115,0.727314
9909,0.777747,0.736754
9910,0.784511,0.765618
9911,0.867984,0.834549
9912,0.809265,0.771876
9913,0.856968,0.824236
9914,0.807024,0.773155
9915,0.81822,0.793283
9916,0.892948,0.874229
9917,0.82025,0.785886
9918,0.874753,0.853323
9919,0.730773,0.806221
9920,0.739079,0.806623
9921,0.802031,0.876951
9922,0.728311,0.799004
9923,0.849664,0.899774
9924,0.722643,0.76023
9925,0.728977,0.770079
9926,0.809311,0.837326
9927,0.702267,0.730974
9928,0.826705,0.85399
9929,0.826976,0.798278
9930,0.8236,0.790343
9931,0.909788,0.857644
9932,0.804254,0.761927
9933,0.906842,0.876095
9934,0.715098,0.705383
9935,0.737525,0.706095
9936,0.863952,0.859706
9937,0.720036,0.702912
9938,0.860053,0.85572
9939,0.416737,0.390927
9940,0.417721,0.398651
9941,0.733023,0.718712
9942,0.505314,0.474721
9943,0.738689,0.719276
9944,0.546647,0.600772
9945,0.550919,0.647438
9946,0.688317,0.762632
9947,0.631497,0.652807
9948,0.657397,0.728757
9949,0.700778,0.709974
9950,0.720941,0.736637
9951,0.74722,0.784049
9952,0.708524,0.712232
9953,0.772409,0.800494
9954,0.77847,0.712275
9955,0.781364,0.715842
9956,0.83055,0.748255
9957,0.797093,0.70532
9958,0.832475,0.738047
9959,0.793996,0.786144
9960,0.822292,0.810389
9961,0.883689,0.860959
9962,0.833558,0.783722
9963,0.889598,0.859551
9964,0.813807,0.801865
9965,0.827064,0.81595
9966,0.895666,0.884109
9967,0.809042,0.805057
9968,0.882081,0.881664
9969,0.626584,0.588717
9970,0.638435,0.620927
9971,0.839843,0.83086
9972,0.673108,0.67076
9973,0.818895,0.819022
9974,0.590227,0.501358
9975,0.642411,0.584386
9976,0.851124,0.803062
9977,0.692323,0.617934
9978,0.850451,0.807612
9979,0.74969,0.67925
9980,0.798826,0.725149
9981,0.931124,0.889662
9982,0.82077,0.762931
9983,0.913476,0.874231
9984,0.710309,0.720127
9985,0.743245,0.737273
9986,0.903314,0.901164
9987,0.800449,0.795069
9988,0.89968,0.894141
9989,0.770501,0.79717
9990,0.784548,0.808064
9991,0.870631,0.877354
9992,0.77382,0.799983
9993,0.885136,0.904334
9994,0.788649,0.777021
9995,0.779648,0.78073
9996,0.860347,0.866704
9997,0.769023,0.768053
9998,0.874778,0.879836
9999,0.778623,0.708387
10000,0.795459,0.733648
10001,0.885603,0.855577
10002,0.7982,0.741378
10003,0.896137,0.863764
10004,0.811412,0.757668
10005,0.831431,0.777944
10006,0.927654,0.899312
10007,0.816988,0.764543
10008,0.932372,0.907557
10009,0.723103,0.786842
10010,0.729031,0.773095
10011,0.87395,0.911263
10012,0.722175,0.770403
10013,0.875611,0.908803
10014,0.736541,0.776443
10015,0.760758,0.798812
10016,0.897956,0.919348
10017,0.712856,0.735441
10018,0.899045,0.91493
10019,0.734287,0.717283
10020,0.745986,0.734336
10021,0.841723,0.824961
10022,0.754441,0.715166
10023,0.822429,0.81816
10024,0.679416,0.68885
10025,0.716677,0.723722
10026,0.837364,0.85216
10027,0.736921,0.731864
10028,0.826678,0.835734
10029,0.644843,0.699801
10030,0.648386,0.706635
10031,0.750841,0.811744
10032,0.661582,0.701659
10033,0.743291,0.804771
10034,0.660532,0.68116
10035,0.647903,0.674724
10036,0.77811,0.787666
10037,0.649654,0.661295
10038,0.769065,0.784273
10039,0.75694,0.698475
10040,0.789523,0.71567
10041,0.896359,0.87881
10042,0.809497,0.758865
10043,0.901429,0.878724
10044,0.867651,0.8221
10045,0.874989,0.825558
10046,0.943885,0.938329
10047,0.871638,0.84065
10048,0.943134,0.933309
10049,0.667327,0.69715
10050,0.652905,0.696767
10051,0.83569,0.852144
10052,0.669366,0.701908
10053,0.794241,0.840068
10054,0.732378,0.750353
10055,0.73603,0.762028
