baseline,method,threshold,cost_ratio_r,c_biopsy_anchor,c_miss_anchor_usd,exp_cost_normalized,treat_all_cost,treat_none_cost,net_benefit,prevalence
D+QCTS,Std VIB + QCTS,0.792,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.056163,0.2
D+QCTS,Std VIB + QCTS,0.797,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.058507,0.2
D+QCTS,Std VIB + QCTS,0.8019,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.060969,0.2
D+QCTS,Std VIB + QCTS,0.8069,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.063556,0.2
D+QCTS,Std VIB + QCTS,0.8118,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.06628,0.2
D+QCTS,Std VIB + QCTS,0.8168,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.069151,0.2
D+QCTS,Std VIB + QCTS,0.8217,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.072181,0.2
D+QCTS,Std VIB + QCTS,0.8267,179.64,58.4,259447.0,32.374306,1.0,35.927007,-0.075385,0.2
D+QCTS,Std VIB + QCTS,0.8316,179.64,58.4,259447.0,32.370973,1.0,35.927007,-0.062314,0.2
D+QCTS,Std VIB + QCTS,0.8366,179.64,58.4,259447.0,32.370973,1.0,35.927007,-0.065311,0.2
D+QCTS,Std VIB + QCTS,0.8415,179.64,58.4,259447.0,32.367639,1.0,35.927007,-0.050797,0.2
D+QCTS,Std VIB + QCTS,0.8465,179.64,58.4,259447.0,32.367639,1.0,35.927007,-0.053509,0.2
D+QCTS,Std VIB + QCTS,0.8514,179.64,58.4,259447.0,32.367639,1.0,35.927007,-0.056402,0.2
D+QCTS,Std VIB + QCTS,0.8564,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.03962,0.2
D+QCTS,Std VIB + QCTS,0.8613,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.042105,0.2
D+QCTS,Std VIB + QCTS,0.8663,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.044773,0.2
D+QCTS,Std VIB + QCTS,0.8712,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.047647,0.2
D+QCTS,Std VIB + QCTS,0.8762,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.05075,0.2
D+QCTS,Std VIB + QCTS,0.8811,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.054112,0.2
D+QCTS,Std VIB + QCTS,0.8861,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.057766,0.2
D+QCTS,Std VIB + QCTS,0.891,179.64,58.4,259447.0,32.364306,1.0,35.927007,-0.061752,0.2
D+QCTS,Std VIB + QCTS,0.896,179.64,58.4,259447.0,32.956423,1.0,35.927007,-0.040744,0.2
D+QCTS,Std VIB + QCTS,0.9009,179.64,58.4,259447.0,32.956423,1.0,35.927007,-0.043945,0.2
D+QCTS,Std VIB + QCTS,0.9059,179.64,58.4,259447.0,32.956423,1.0,35.927007,-0.047482,0.2
D+QCTS,Std VIB + QCTS,0.9108,179.64,58.4,259447.0,33.551873,1.0,35.927007,-0.054745,0.2
D+QCTS,Std VIB + QCTS,0.9158,179.64,58.4,259447.0,33.548539,1.0,35.927007,-0.022902,0.2
D+QCTS,Std VIB + QCTS,0.9207,179.64,58.4,259447.0,34.14399,1.0,35.927007,-0.028705,0.2
D+QCTS,Std VIB + QCTS,0.9257,179.64,58.4,259447.0,34.14399,1.0,35.927007,-0.031504,0.2
D+QCTS,Std VIB + QCTS,0.9306,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.038035,0.2
D+QCTS,Std VIB + QCTS,0.9356,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.041724,0.2
D+QCTS,Std VIB + QCTS,0.9405,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.046027,0.2
D+QCTS,Std VIB + QCTS,0.9455,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.051111,0.2
D+QCTS,Std VIB + QCTS,0.9504,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.05721,0.2
D+QCTS,Std VIB + QCTS,0.9554,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.064661,0.2
D+QCTS,Std VIB + QCTS,0.9603,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.073969,0.2
D+QCTS,Std VIB + QCTS,0.9653,179.64,58.4,259447.0,34.73944,1.0,35.927007,-0.08593,0.2
D+QCTS,Std VIB + QCTS,0.9702,179.64,58.4,259447.0,35.93034,1.0,35.927007,-0.108531,0.2
D+QCTS,Std VIB + QCTS,0.9752,179.64,58.4,259447.0,35.927007,1.0,35.927007,0.0,0.2
D+QCTS,Std VIB + QCTS,0.9801,179.64,58.4,259447.0,35.927007,1.0,35.927007,0.0,0.2
D+QCTS,Std VIB + QCTS,0.9851,179.64,58.4,259447.0,35.927007,1.0,35.927007,0.0,0.2
D+QCTS,Std VIB + QCTS,0.99,179.64,58.4,259447.0,35.927007,1.0,35.927007,0.0,0.2
D+QCTS,Std VIB + QCTS,0.01,215.64,58.4,259447.0,1.0,1.0,43.128752,0.191919,0.2
D+QCTS,Std VIB + QCTS,0.0149,215.64,58.4,259447.0,1.0,1.0,43.128752,0.187859,0.2
D+QCTS,Std VIB + QCTS,0.0199,215.64,58.4,259447.0,1.0,1.0,43.128752,0.183758,0.2
D+QCTS,Std VIB + QCTS,0.0248,215.64,58.4,259447.0,1.0,1.0,43.128752,0.179615,0.2
D+QCTS,Std VIB + QCTS,0.0298,215.64,58.4,259447.0,1.0,1.0,43.128752,0.175429,0.2
D+QCTS,Std VIB + QCTS,0.0347,215.64,58.4,259447.0,1.0,1.0,43.128752,0.171201,0.2
D+QCTS,Std VIB + QCTS,0.0397,215.64,58.4,259447.0,1.0,1.0,43.128752,0.16693,0.2
D+QCTS,Std VIB + QCTS,0.0446,215.64,58.4,259447.0,0.996667,1.0,43.128752,0.162769,0.2
D+QCTS,Std VIB + QCTS,0.0496,215.64,58.4,259447.0,0.996667,1.0,43.128752,0.158427,0.2
D+QCTS,Std VIB + QCTS,0.0545,215.64,58.4,259447.0,0.996667,1.0,43.128752,0.154038,0.2
D+QCTS,Std VIB + QCTS,0.0595,215.64,58.4,259447.0,0.996667,1.0,43.128752,0.149604,0.2
D+QCTS,Std VIB + QCTS,0.0644,215.64,58.4,259447.0,0.99,1.0,43.128752,0.145582,0.2
D+QCTS,Std VIB + QCTS,0.0694,215.64,58.4,259447.0,0.983333,1.0,43.128752,0.141588,0.2
D+QCTS,Std VIB + QCTS,0.0743,215.64,58.4,259447.0,1.698813,1.0,43.128752,0.133754,0.2
D+QCTS,Std VIB + QCTS,0.0793,215.64,58.4,259447.0,1.698813,1.0,43.128752,0.129205,0.2
D+QCTS,Std VIB + QCTS,0.0842,215.64,58.4,259447.0,2.394292,1.0,43.128752,0.123113,0.2
D+QCTS,Std VIB + QCTS,0.0892,215.64,58.4,259447.0,3.103104,1.0,43.128752,0.115903,0.2
D+QCTS,Std VIB + QCTS,0.0941,215.64,58.4,259447.0,3.099771,1.0,43.128752,0.11171,0.2
D+QCTS,Std VIB + QCTS,0.0991,215.64,58.4,259447.0,3.086438,1.0,43.128752,0.108607,0.2
D+QCTS,Std VIB + QCTS,0.104,215.64,58.4,259447.0,3.788583,1.0,43.128752,0.102285,0.2
D+QCTS,Std VIB + QCTS,0.109,215.64,58.4,259447.0,3.77525,1.0,43.128752,0.09941,0.2
D+QCTS,Std VIB + QCTS,0.1139,215.64,58.4,259447.0,4.460729,1.0,43.128752,0.095463,0.2
D+QCTS,Std VIB + QCTS,0.1189,215.64,58.4,259447.0,5.871688,1.0,43.128752,0.087163,0.2
D+QCTS,Std VIB + QCTS,0.1238,215.64,58.4,259447.0,8.008125,1.0,43.128752,0.074323,0.2
D+QCTS,Std VIB + QCTS,0.1288,215.64,58.4,259447.0,8.716938,1.0,43.128752,0.067739,0.2
D+QCTS,Std VIB + QCTS,0.1337,215.64,58.4,259447.0,11.552188,1.0,43.128752,0.054282,0.2
D+QCTS,Std VIB + QCTS,0.1387,215.64,58.4,259447.0,12.251001,1.0,43.128752,0.049519,0.2
D+QCTS,Std VIB + QCTS,0.1436,215.64,58.4,259447.0,13.651959,1.0,43.128752,0.043836,0.2
D+QCTS,Std VIB + QCTS,0.1486,215.64,58.4,259447.0,14.354105,1.0,43.128752,0.038937,0.2
D+QCTS,Std VIB + QCTS,0.1535,215.64,58.4,259447.0,14.327438,1.0,43.128752,0.039928,0.2
D+QCTS,Std VIB + QCTS,0.1585,215.64,58.4,259447.0,15.026251,1.0,43.128752,0.036028,0.2
D+QCTS,Std VIB + QCTS,0.1634,215.64,58.4,259447.0,16.447209,1.0,43.128752,0.027683,0.2
D+QCTS,Std VIB + QCTS,0.1684,215.64,58.4,259447.0,17.146022,1.0,43.128752,0.024119,0.2
D+QCTS,Std VIB + QCTS,0.1733,215.64,58.4,259447.0,17.821501,1.0,43.128752,0.025645,0.2
D+QCTS,Std VIB + QCTS,0.1783,215.64,58.4,259447.0,18.51698,1.0,43.128752,0.023372,0.2
D+QCTS,Std VIB + QCTS,0.1832,215.64,58.4,259447.0,19.924605,1.0,43.128752,0.018769,0.2
D+QCTS,Std VIB + QCTS,0.1882,215.64,58.4,259447.0,19.881272,1.0,43.128752,0.025778,0.2
D+QCTS,Std VIB + QCTS,0.1931,215.64,58.4,259447.0,19.871272,1.0,43.128752,0.025426,0.2
D+QCTS,Std VIB + QCTS,0.1981,215.64,58.4,259447.0,19.841272,1.0,43.128752,0.030134,0.2
D+QCTS,Std VIB + QCTS,0.203,215.64,58.4,259447.0,19.831272,1.0,43.128752,0.030177,0.2
D+QCTS,Std VIB + QCTS,0.208,215.64,58.4,259447.0,21.245564,1.0,43.128752,0.02543,0.2
D+QCTS,Std VIB + QCTS,0.2129,215.64,58.4,259447.0,21.22223,1.0,43.128752,0.029387,0.2
D+QCTS,Std VIB + QCTS,0.2179,215.64,58.4,259447.0,23.348668,1.0,43.128752,0.022761,0.2
D+QCTS,Std VIB + QCTS,0.2228,215.64,58.4,259447.0,24.054147,1.0,43.128752,0.020232,0.2
D+QCTS,Std VIB + QCTS,0.2278,215.64,58.4,259447.0,26.190585,1.0,43.128752,0.011175,0.2
D+QCTS,Std VIB + QCTS,0.2327,215.64,58.4,259447.0,26.886064,1.0,43.128752,0.011959,0.2
D+QCTS,Std VIB + QCTS,0.2377,215.64,58.4,259447.0,27.58821,1.0,43.128752,0.010977,0.2
D+QCTS,Std VIB + QCTS,0.2426,215.64,58.4,259447.0,28.283689,1.0,43.128752,0.012337,0.2
D+QCTS,Std VIB + QCTS,0.2476,215.64,58.4,259447.0,30.41346,1.0,43.128752,0.006257,0.2
D+QCTS,Std VIB + QCTS,0.2525,215.64,58.4,259447.0,30.40346,1.0,43.128752,0.008198,0.2
D+QCTS,Std VIB + QCTS,0.2575,215.64,58.4,259447.0,31.098939,1.0,43.128752,0.010433,0.2
D+QCTS,Std VIB + QCTS,0.2624,215.64,58.4,259447.0,31.092273,1.0,43.128752,0.0116,0.2
D+QCTS,Std VIB + QCTS,0.2674,215.64,58.4,259447.0,31.804418,1.0,43.128752,0.008323,0.2
D+QCTS,Std VIB + QCTS,0.2723,215.64,58.4,259447.0,31.797752,1.0,43.128752,0.009672,0.2
D+QCTS,Std VIB + QCTS,0.2773,215.64,58.4,259447.0,33.225377,1.0,43.128752,0.003187,0.2
D+QCTS,Std VIB + QCTS,0.2822,215.64,58.4,259447.0,33.215377,1.0,43.128752,0.006037,0.2
D+QCTS,Std VIB + QCTS,0.2872,215.64,58.4,259447.0,33.930856,1.0,43.128752,0.001704,0.2
D+QCTS,Std VIB + QCTS,0.2921,215.64,58.4,259447.0,34.636335,1.0,43.128752,0.001484,0.2
D+QCTS,Std VIB + QCTS,0.2971,215.64,58.4,259447.0,35.341814,1.0,43.128752,0.001448,0.2
D+QCTS,Std VIB + QCTS,0.302,215.64,58.4,259447.0,35.331814,1.0,43.128752,0.004935,0.2
D+QCTS,Std VIB + QCTS,0.307,215.64,58.4,259447.0,36.047294,1.0,43.128752,0.000851,0.2
D+QCTS,Std VIB + QCTS,0.3119,215.64,58.4,259447.0,36.037294,1.0,43.128752,0.004623,0.2
D+QCTS,Std VIB + QCTS,0.3169,215.64,58.4,259447.0,36.03396,1.0,43.128752,0.005502,0.2
D+QCTS,Std VIB + QCTS,0.3218,215.64,58.4,259447.0,36.03396,1.0,43.128752,0.004861,0.2
D+QCTS,Std VIB + QCTS,0.3268,215.64,58.4,259447.0,36.03396,1.0,43.128752,0.004211,0.2
D+QCTS,Std VIB + QCTS,0.3317,215.64,58.4,259447.0,36.03396,1.0,43.128752,0.003551,0.2
D+QCTS,Std VIB + QCTS,0.3367,215.64,58.4,259447.0,36.030627,1.0,43.128752,0.004573,0.2
D+QCTS,Std VIB + QCTS,0.3416,215.64,58.4,259447.0,36.030627,1.0,43.128752,0.003931,0.2
D+QCTS,Std VIB + QCTS,0.3466,215.64,58.4,259447.0,36.746106,1.0,43.128752,-5.5e-05,0.2
D+QCTS,Std VIB + QCTS,0.3515,215.64,58.4,259447.0,36.73944,1.0,43.128752,0.002897,0.2
D+QCTS,Std VIB + QCTS,0.3565,215.64,58.4,259447.0,36.73944,1.0,43.128752,0.002304,0.2
D+QCTS,Std VIB + QCTS,0.3614,215.64,58.4,259447.0,36.73944,1.0,43.128752,0.001702,0.2
D+QCTS,Std VIB + QCTS,0.3664,215.64,58.4,259447.0,36.73944,1.0,43.128752,0.00109,0.2
D+QCTS,Std VIB + QCTS,0.3713,215.64,58.4,259447.0,36.73944,1.0,43.128752,0.000469,0.2
D+QCTS,Std VIB + QCTS,0.3763,215.64,58.4,259447.0,36.73944,1.0,43.128752,-0.000162,0.2
D+QCTS,Std VIB + QCTS,0.3812,215.64,58.4,259447.0,36.73944,1.0,43.128752,-0.000803,0.2
D+QCTS,Std VIB + QCTS,0.3862,215.64,58.4,259447.0,36.736106,1.0,43.128752,0.000642,0.2
D+QCTS,Std VIB + QCTS,0.3911,215.64,58.4,259447.0,36.736106,1.0,43.128752,2.4e-05,0.2
D+QCTS,Std VIB + QCTS,0.3961,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.000604,0.2
D+QCTS,Std VIB + QCTS,0.401,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.001242,0.2
D+QCTS,Std VIB + QCTS,0.406,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.001891,0.2
D+QCTS,Std VIB + QCTS,0.4109,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.002551,0.2
D+QCTS,Std VIB + QCTS,0.4159,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.003223,0.2
D+QCTS,Std VIB + QCTS,0.4208,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.003905,0.2
D+QCTS,Std VIB + QCTS,0.4258,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.0046,0.2
D+QCTS,Std VIB + QCTS,0.4307,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.005306,0.2
D+QCTS,Std VIB + QCTS,0.4357,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.006025,0.2
D+QCTS,Std VIB + QCTS,0.4406,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.006757,0.2
D+QCTS,Std VIB + QCTS,0.4456,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.007502,0.2
D+QCTS,Std VIB + QCTS,0.4505,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.00826,0.2
D+QCTS,Std VIB + QCTS,0.4555,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.009032,0.2
D+QCTS,Std VIB + QCTS,0.4604,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.009818,0.2
D+QCTS,Std VIB + QCTS,0.4654,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.010618,0.2
D+QCTS,Std VIB + QCTS,0.4703,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.011434,0.2
D+QCTS,Std VIB + QCTS,0.4753,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.012265,0.2
D+QCTS,Std VIB + QCTS,0.4802,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.013112,0.2
D+QCTS,Std VIB + QCTS,0.4852,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.013975,0.2
D+QCTS,Std VIB + QCTS,0.4901,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.014855,0.2
D+QCTS,Std VIB + QCTS,0.4951,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.015752,0.2
D+QCTS,Std VIB + QCTS,0.5,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.016667,0.2
D+QCTS,Std VIB + QCTS,0.5049,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.0176,0.2
D+QCTS,Std VIB + QCTS,0.5099,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.018552,0.2
D+QCTS,Std VIB + QCTS,0.5148,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.019523,0.2
D+QCTS,Std VIB + QCTS,0.5198,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.020515,0.2
D+QCTS,Std VIB + QCTS,0.5247,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.021527,0.2
D+QCTS,Std VIB + QCTS,0.5297,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.02256,0.2
D+QCTS,Std VIB + QCTS,0.5346,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.023616,0.2
D+QCTS,Std VIB + QCTS,0.5396,215.64,58.4,259447.0,36.736106,1.0,43.128752,-0.024694,0.2
D+QCTS,Std VIB + QCTS,0.5445,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.02181,0.2
D+QCTS,Std VIB + QCTS,0.5495,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.022855,0.2
D+QCTS,Std VIB + QCTS,0.5544,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.023924,0.2
D+QCTS,Std VIB + QCTS,0.5594,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.025016,0.2
D+QCTS,Std VIB + QCTS,0.5643,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.026133,0.2
D+QCTS,Std VIB + QCTS,0.5693,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.027276,0.2
D+QCTS,Std VIB + QCTS,0.5742,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.028446,0.2
D+QCTS,Std VIB + QCTS,0.5792,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.029643,0.2
D+QCTS,Std VIB + QCTS,0.5841,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.030869,0.2
D+QCTS,Std VIB + QCTS,0.5891,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.032124,0.2
D+QCTS,Std VIB + QCTS,0.594,215.64,58.4,259447.0,36.732773,1.0,43.128752,-0.03341,0.2
D+QCTS,Std VIB + QCTS,0.599,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.03806,0.2
D+QCTS,Std VIB + QCTS,0.6039,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.039411,0.2
D+QCTS,Std VIB + QCTS,0.6089,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.040795,0.2
D+QCTS,Std VIB + QCTS,0.6138,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.042216,0.2
D+QCTS,Std VIB + QCTS,0.6188,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.043672,0.2
D+QCTS,Std VIB + QCTS,0.6237,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.045168,0.2
D+QCTS,Std VIB + QCTS,0.6287,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.046703,0.2
D+QCTS,Std VIB + QCTS,0.6336,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.04828,0.2
D+QCTS,Std VIB + QCTS,0.6386,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.049899,0.2
D+QCTS,Std VIB + QCTS,0.6435,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.051564,0.2
D+QCTS,Std VIB + QCTS,0.6485,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.053276,0.2
D+QCTS,Std VIB + QCTS,0.6534,215.64,58.4,259447.0,37.448252,1.0,43.128752,-0.055036,0.2
D+QCTS,Std VIB + QCTS,0.6584,215.64,58.4,259447.0,37.444919,1.0,43.128752,-0.050424,0.2
D+QCTS,Std VIB + QCTS,0.6633,215.64,58.4,259447.0,37.444919,1.0,43.128752,-0.052145,0.2
D+QCTS,Std VIB + QCTS,0.6683,215.64,58.4,259447.0,37.441585,1.0,43.128752,-0.047203,0.2
D+QCTS,Std VIB + QCTS,0.6732,215.64,58.4,259447.0,37.441585,1.0,43.128752,-0.048877,0.2
D+QCTS,Std VIB + QCTS,0.6782,215.64,58.4,259447.0,37.441585,1.0,43.128752,-0.050603,0.2
D+QCTS,Std VIB + QCTS,0.6831,215.64,58.4,259447.0,37.441585,1.0,43.128752,-0.052382,0.2
D+QCTS,Std VIB + QCTS,0.6881,215.64,58.4,259447.0,37.438252,1.0,43.128752,-0.046865,0.2
D+QCTS,Std VIB + QCTS,0.693,215.64,58.4,259447.0,37.434919,1.0,43.128752,-0.041063,0.2
D+QCTS,Std VIB + QCTS,0.698,215.64,58.4,259447.0,37.434919,1.0,43.128752,-0.042664,0.2
D+QCTS,Std VIB + QCTS,0.7029,215.64,58.4,259447.0,37.434919,1.0,43.128752,-0.044319,0.2
D+QCTS,Std VIB + QCTS,0.7079,215.64,58.4,259447.0,37.434919,1.0,43.128752,-0.04603,0.2
D+QCTS,Std VIB + QCTS,0.7128,215.64,58.4,259447.0,37.431585,1.0,43.128752,-0.039526,0.2
D+QCTS,Std VIB + QCTS,0.7178,215.64,58.4,259447.0,37.431585,1.0,43.128752,-0.041155,0.2
D+QCTS,Std VIB + QCTS,0.7227,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.046175,0.2
D+QCTS,Std VIB + QCTS,0.7277,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.047923,0.2
D+QCTS,Std VIB + QCTS,0.7326,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.049736,0.2
D+QCTS,Std VIB + QCTS,0.7376,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.051617,0.2
D+QCTS,Std VIB + QCTS,0.7425,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.05357,0.2
D+QCTS,Std VIB + QCTS,0.7475,215.64,58.4,259447.0,38.147065,1.0,43.128752,-0.0556,0.2
D+QCTS,Std VIB + QCTS,0.7524,215.64,58.4,259447.0,38.143731,1.0,43.128752,-0.047581,0.2
D+QCTS,Std VIB + QCTS,0.7574,215.64,58.4,259447.0,38.143731,1.0,43.128752,-0.049503,0.2
D+QCTS,Std VIB + QCTS,0.7623,215.64,58.4,259447.0,38.140398,1.0,43.128752,-0.040815,0.2
D+QCTS,Std VIB + QCTS,0.7673,215.64,58.4,259447.0,38.140398,1.0,43.128752,-0.042604,0.2
D+QCTS,Std VIB + QCTS,0.7722,215.64,58.4,259447.0,38.140398,1.0,43.128752,-0.044472,0.2
D+QCTS,Std VIB + QCTS,0.7772,215.64,58.4,259447.0,38.140398,1.0,43.128752,-0.046422,0.2
D+QCTS,Std VIB + QCTS,0.7821,215.64,58.4,259447.0,38.140398,1.0,43.128752,-0.048461,0.2
D+QCTS,Std VIB + QCTS,0.7871,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.053928,0.2
D+QCTS,Std VIB + QCTS,0.792,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.056163,0.2
D+QCTS,Std VIB + QCTS,0.797,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.058507,0.2
D+QCTS,Std VIB + QCTS,0.8019,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.060969,0.2
D+QCTS,Std VIB + QCTS,0.8069,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.063556,0.2
D+QCTS,Std VIB + QCTS,0.8118,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.06628,0.2
D+QCTS,Std VIB + QCTS,0.8168,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.069151,0.2
D+QCTS,Std VIB + QCTS,0.8217,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.072181,0.2
D+QCTS,Std VIB + QCTS,0.8267,215.64,58.4,259447.0,38.855877,1.0,43.128752,-0.075385,0.2
D+QCTS,Std VIB + QCTS,0.8316,215.64,58.4,259447.0,38.852544,1.0,43.128752,-0.062314,0.2
D+QCTS,Std VIB + QCTS,0.8366,215.64,58.4,259447.0,38.852544,1.0,43.128752,-0.065311,0.2
D+QCTS,Std VIB + QCTS,0.8415,215.64,58.4,259447.0,38.84921,1.0,43.128752,-0.050797,0.2
D+QCTS,Std VIB + QCTS,0.8465,215.64,58.4,259447.0,38.84921,1.0,43.128752,-0.053509,0.2
D+QCTS,Std VIB + QCTS,0.8514,215.64,58.4,259447.0,38.84921,1.0,43.128752,-0.056402,0.2
D+QCTS,Std VIB + QCTS,0.8564,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.03962,0.2
D+QCTS,Std VIB + QCTS,0.8613,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.042105,0.2
D+QCTS,Std VIB + QCTS,0.8663,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.044773,0.2
D+QCTS,Std VIB + QCTS,0.8712,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.047647,0.2
D+QCTS,Std VIB + QCTS,0.8762,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.05075,0.2
D+QCTS,Std VIB + QCTS,0.8811,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.054112,0.2
D+QCTS,Std VIB + QCTS,0.8861,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.057766,0.2
D+QCTS,Std VIB + QCTS,0.891,215.64,58.4,259447.0,38.845877,1.0,43.128752,-0.061752,0.2
D+QCTS,Std VIB + QCTS,0.896,215.64,58.4,259447.0,39.558023,1.0,43.128752,-0.040744,0.2
D+QCTS,Std VIB + QCTS,0.9009,215.64,58.4,259447.0,39.558023,1.0,43.128752,-0.043945,0.2
D+QCTS,Std VIB + QCTS,0.9059,215.64,58.4,259447.0,39.558023,1.0,43.128752,-0.047482,0.2
D+QCTS,Std VIB + QCTS,0.9108,215.64,58.4,259447.0,40.273502,1.0,43.128752,-0.054745,0.2
D+QCTS,Std VIB + QCTS,0.9158,215.64,58.4,259447.0,40.270169,1.0,43.128752,-0.022902,0.2
D+QCTS,Std VIB + QCTS,0.9207,215.64,58.4,259447.0,40.985648,1.0,43.128752,-0.028705,0.2
D+QCTS,Std VIB + QCTS,0.9257,215.64,58.4,259447.0,40.985648,1.0,43.128752,-0.031504,0.2
D+QCTS,Std VIB + QCTS,0.9306,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.038035,0.2
D+QCTS,Std VIB + QCTS,0.9356,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.041724,0.2
D+QCTS,Std VIB + QCTS,0.9405,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.046027,0.2
D+QCTS,Std VIB + QCTS,0.9455,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.051111,0.2
D+QCTS,Std VIB + QCTS,0.9504,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.05721,0.2
D+QCTS,Std VIB + QCTS,0.9554,215.64,58.4,259447.0,41.701127,1.0,43.128752,-0.064661,0.2
