bb_idx,MT_Seq2Neo
3603,0.705472
3604,0.590679
3605,0.632524
3606,0.78799
3607,0.935656
3608,0.856412
3609,0.648711
3610,0.485647
3611,0.582435
3612,0.690805
3613,0.914332
3614,0.840628
3615,0.688562
3616,0.612746
3617,0.611621
3618,0.707904
3619,0.913314
3620,0.828187
3621,0.719178
3622,0.685485
3623,0.668398
3624,0.756523
3625,0.928388
3626,0.85379
3627,0.673503
3628,0.465733
3629,0.547816
3630,0.714029
3631,0.921692
3632,0.846643
3633,0.700587
3634,0.580859
3635,0.5696
3636,0.779031
3637,0.938506
3638,0.868149
3639,0.701235
3640,0.666203
3641,0.679734
3642,0.754296
3643,0.925859
3644,0.862191
3645,0.721612
3646,0.675077
3647,0.68188
3648,0.761014
3649,0.933992
3650,0.873552
3651,0.593815
3652,0.493409
3653,0.524075
3654,0.685817
3655,0.88239
3656,0.760483
3657,0.575639
3658,0.503878
3659,0.475704
3660,0.63298
3661,0.865572
3662,0.719317
3663,0.665959
3664,0.614763
3665,0.617143
3666,0.72428
3667,0.935241
3668,0.861835
3669,0.66257
3670,0.716531
3671,0.722272
3672,0.768449
3673,0.93592
3674,0.886499
3675,0.514581
3676,0.434685
3677,0.386201
3678,0.630727
3679,0.901842
3680,0.797313
3681,0.58865
3682,0.552932
3683,0.46721
3684,0.733104
3685,0.941302
3686,0.865694
3687,0.697011
3688,0.672512
3689,0.557901
3690,0.781902
3691,0.959163
3692,0.894924
3693,0.654955
3694,0.342157
3695,0.360921
3696,0.728683
3697,0.931017
3698,0.834846
3699,0.441359
3700,0.323497
3701,0.318185
3702,0.72426
3703,0.932716
3704,0.831002
3705,0.599356
3706,0.550954
3707,0.544292
3708,0.736608
3709,0.931758
3710,0.82334
3711,0.624668
3712,0.344788
3713,0.383021
3714,0.711094
3715,0.914525
3716,0.807549
3717,0.664937
3718,0.561359
3719,0.575234
3720,0.743687
3721,0.93232
3722,0.852136
3723,0.66655
3724,0.672879
3725,0.678738
3726,0.764925
3727,0.931504
3728,0.849386
3729,0.618268
3730,0.338877
3731,0.42987
3732,0.70894
3733,0.931978
3734,0.848986
3735,0.668751
3736,0.411594
3737,0.484227
3738,0.739839
3739,0.927765
3740,0.829585
3741,0.792608
3742,0.724444
3743,0.759427
3744,0.867551
3745,0.969855
3746,0.925454
3747,0.750018
3748,0.748402
3749,0.749616
3750,0.856903
3751,0.970772
3752,0.924835
3753,0.780988
3754,0.780607
3755,0.782094
3756,0.84155
3757,0.960364
3758,0.911329
3759,0.761005
3760,0.751974
3761,0.754426
3762,0.848164
3763,0.968655
3764,0.928408
3765,0.78718
3766,0.744108
3767,0.748686
3768,0.851926
3769,0.96246
3770,0.905817
3771,0.758188
3772,0.749313
3773,0.766154
3774,0.820109
3775,0.939613
3776,0.884771
3777,0.751054
3778,0.761034
3779,0.773605
3780,0.816844
3781,0.953043
3782,0.900682
3783,0.725348
3784,0.619153
3785,0.654368
3786,0.800079
3787,0.937462
3788,0.868663
3789,0.680157
3790,0.584112
3791,0.616464
3792,0.722995
3793,0.903373
3794,0.806895
3795,0.680874
3796,0.683426
3797,0.695782
3798,0.802835
3799,0.957022
3800,0.904523
3801,0.7969
3802,0.755781
3803,0.730997
3804,0.894559
3805,0.982207
3806,0.954522
3807,0.687094
3808,0.609592
3809,0.615194
3810,0.691146
3811,0.928539
3812,0.853375
3813,0.666769
3814,0.57147
3815,0.629965
3816,0.713279
3817,0.914769
3818,0.830261
3819,0.679658
3820,0.621266
3821,0.588647
3822,0.787119
3823,0.950192
3824,0.875494
3825,0.690107
3826,0.669405
3827,0.660544
3828,0.777427
3829,0.941484
3830,0.848365
3831,0.65257
3832,0.64341
3833,0.641619
3834,0.746181
3835,0.908838
3836,0.814554
3837,0.719726
3838,0.638689
3839,0.688083
3840,0.79139
3841,0.946567
3842,0.880906
3843,0.700035
3844,0.300659
3845,0.390715
3846,0.773013
3847,0.940299
3848,0.850226
3849,0.827158
3850,0.752859
3851,0.748469
3852,0.886724
3853,0.9779
3854,0.942419
3855,0.64932
3856,0.39839
3857,0.499488
3858,0.767404
3859,0.948478
3860,0.876661
3861,0.665282
3862,0.522484
3863,0.647497
3864,0.733178
3865,0.914044
3866,0.826543
3867,0.800672
3868,0.776551
3869,0.796397
3870,0.866516
3871,0.970629
3872,0.930761
3873,0.721532
3874,0.688396
3875,0.684688
3876,0.818747
3877,0.953975
3878,0.903723
3879,0.751352
3880,0.724133
3881,0.746639
3882,0.843058
3883,0.963203
3884,0.918234
3885,0.773037
3886,0.726481
3887,0.778999
3888,0.815013
3889,0.949662
3890,0.899197
3891,0.614877
3892,0.517046
3893,0.584299
3894,0.687408
3895,0.890477
3896,0.785185
3897,0.532993
3898,0.566879
3899,0.548182
3900,0.669104
3901,0.816355
3902,0.701403
3903,0.641987
3904,0.600343
3905,0.581091
3906,0.713093
3907,0.872375
3908,0.773551
3909,0.682782
3910,0.644463
3911,0.66862
3912,0.745675
3913,0.88354
3914,0.796035
3915,0.746804
3916,0.732762
3917,0.718036
3918,0.844559
3919,0.947829
3920,0.884492
3921,0.854302
3922,0.866825
3923,0.829358
3924,0.918985
3925,0.984889
3926,0.96356
3927,0.7723
3928,0.751636
3929,0.718153
3930,0.826446
3931,0.954995
3932,0.902739
3933,0.723161
3934,0.688734
3935,0.683226
3936,0.758648
3937,0.894926
3938,0.80997
3939,0.751065
3940,0.782063
3941,0.778339
3942,0.810431
3943,0.930843
3944,0.878417
3945,0.737569
3946,0.739851
3947,0.735378
3948,0.784448
3949,0.901141
3950,0.827391
3951,0.727333
3952,0.698841
3953,0.652002
3954,0.783988
3955,0.905481
3956,0.821665
3957,0.836416
3958,0.813731
3959,0.831098
3960,0.872191
3961,0.954582
3962,0.910472
3963,0.845434
3964,0.857609
3965,0.830072
3966,0.880117
3967,0.962507
3968,0.928115
3969,0.817643
3970,0.824693
3971,0.838471
3972,0.865171
3973,0.95284
3974,0.915974
3975,0.808512
3976,0.809564
3977,0.795534
3978,0.852
3979,0.954437
3980,0.912672
3981,0.805297
3982,0.783823
3983,0.776757
3984,0.839499
3985,0.944965
3986,0.89372
3987,0.789677
3988,0.809654
3989,0.80847
3990,0.858484
3991,0.953534
3992,0.917464
3993,0.686682
3994,0.708367
3995,0.711996
3996,0.798592
3997,0.931157
3998,0.858043
3999,0.706242
4000,0.69268
4001,0.704864
4002,0.768663
4003,0.900263
4004,0.843428
4005,0.758944
4006,0.741413
4007,0.735198
4008,0.842709
4009,0.956563
4010,0.897979
4011,0.847674
4012,0.817953
4013,0.823401
4014,0.917504
4015,0.984306
4016,0.960642
4017,0.702928
4018,0.642042
4019,0.644949
4020,0.705543
4021,0.9338
4022,0.871988
4023,0.678624
4024,0.554964
4025,0.55122
4026,0.701203
4027,0.894846
4028,0.804638
4029,0.64689
4030,0.519128
4031,0.461793
4032,0.713103
4033,0.897815
4034,0.79316
4035,0.658853
4036,0.65981
4037,0.598442
4038,0.790167
4039,0.953515
4040,0.888245
4041,0.719917
4042,0.631969
4043,0.649073
4044,0.774426
4045,0.946189
4046,0.882379
4047,0.622734
4048,0.604704
4049,0.59413
4050,0.688722
4051,0.890808
4052,0.760296
