bb_idx,MT_TransHLA,WT_TransHLA
884,0.9855906963348388,
885,0.7602638006210327,
886,0.7602638006210327,
887,0.7602638006210327,
888,0.7602638006210327,
889,0.9483231902122498,
890,0.9483231902122498,
891,0.9483231902122498,
892,0.9483231902122498,
893,0.5556643009185791,
894,0.5556643009185791,
895,0.5556643009185791,
896,0.5556643009185791,
897,0.3442320823669433,
898,0.3442320823669433,
899,0.3442320823669433,
900,0.3442320823669433,
901,0.474508672952652,
902,0.474508672952652,
903,0.474508672952652,
904,0.474508672952652,
905,0.0651860162615776,
906,0.0651860162615776,
907,0.0651860162615776,
908,0.0651860162615776,
909,0.2894524931907654,
910,0.2894524931907654,
911,0.2894524931907654,
912,0.2894524931907654,
913,0.2752678692340851,
914,0.2752678692340851,
915,0.2752678692340851,
916,0.2752678692340851,
917,0.4563651084899902,
918,0.4563651084899902,
919,0.4563651084899902,
920,0.4563651084899902,
921,0.0856160968542099,
922,0.0856160968542099,
923,0.0856160968542099,
924,0.0856160968542099,
925,0.1334449201822281,
926,0.1334449201822281,
927,0.1334449201822281,
928,0.1334449201822281,
929,0.9573580026626588,
930,0.9573580026626588,
931,0.9573580026626588,
932,0.9573580026626588,
933,0.0255165770649909,
934,0.0255165770649909,
935,0.0255165770649909,
936,0.0255165770649909,
937,0.185284748673439,
938,0.185284748673439,
939,0.185284748673439,
940,0.185284748673439,
941,0.0917727947235107,
942,0.0917727947235107,
943,0.0917727947235107,
944,0.0917727947235107,
945,0.1652292907238006,
946,0.1652292907238006,
947,0.1652292907238006,
948,0.1652292907238006,
949,0.1063353568315506,
950,0.1063353568315506,
951,0.1063353568315506,
952,0.1063353568315506,
953,0.2787589728832245,
954,0.2787589728832245,
955,0.2787589728832245,
956,0.2787589728832245,
957,0.173319324851036,
958,0.173319324851036,
959,0.173319324851036,
960,0.173319324851036,
961,0.8205782175064087,
962,0.8205782175064087,
963,0.8205782175064087,
964,0.8205782175064087,
965,0.8763470649719238,
966,0.8763470649719238,
967,0.8763470649719238,
968,0.8763470649719238,
969,0.1968559324741363,
970,0.1968559324741363,
971,0.1968559324741363,
972,0.1968559324741363,
973,0.1950398236513137,
974,0.1950398236513137,
975,0.1950398236513137,
976,0.1950398236513137,
977,0.0951208844780922,
978,0.0951208844780922,
979,0.0951208844780922,
980,0.0951208844780922,
981,0.6698926091194153,
982,0.6698926091194153,
983,0.6698926091194153,
984,0.6698926091194153,
985,0.9123948216438292,
986,0.9123948216438292,
987,0.9123948216438292,
988,0.9123948216438292,
989,0.222295269370079,
990,0.222295269370079,
991,0.222295269370079,
992,0.222295269370079,
993,0.5177155137062073,
994,0.5177155137062073,
995,0.5177155137062073,
996,0.5177155137062073,
997,0.2371752709150314,
998,0.2371752709150314,
999,0.2371752709150314,
1000,0.2371752709150314,
1001,0.2468800693750381,
1002,0.2468800693750381,
1003,0.2468800693750381,
1004,0.2468800693750381,
1005,0.0757597610354423,
1006,0.0757597610354423,
1007,0.0757597610354423,
1008,0.0757597610354423,
1009,0.170948714017868,
1010,0.170948714017868,
1011,0.170948714017868,
1012,0.170948714017868,
1013,0.9754629731178284,
1014,0.9754629731178284,
1015,0.9754629731178284,
1016,0.9754629731178284,
1017,0.084780104458332,
1018,0.084780104458332,
1019,0.084780104458332,
1020,0.7062070369720459,
1021,0.7062070369720459,
1022,0.7062070369720459,
1023,0.8859158754348755,
1024,0.8859158754348755,
1025,0.8859158754348755,
1026,0.8957236409187317,
1027,0.8957236409187317,
1028,0.8957236409187317,
1029,0.8384492993354797,
1030,0.8384492993354797,
1031,0.8384492993354797,
1032,0.587640643119812,
1033,0.587640643119812,
1034,0.587640643119812,
1035,0.3845757842063904,
1036,0.3845757842063904,
1037,0.3845757842063904,
1038,0.4272028505802154,
1039,0.4272028505802154,
1040,0.4272028505802154,
1041,0.2356531769037246,
1042,0.2356531769037246,
1043,0.2356531769037246,
1044,0.7476332187652588,
1045,0.7476332187652588,
1046,0.7476332187652588,
1047,0.7347620725631714,
1048,0.7347620725631714,
1049,0.7347620725631714,
1050,0.0866104885935783,
1051,0.0866104885935783,
1052,0.0866104885935783,
1053,0.9740842580795288,
1054,0.9740842580795288,
1055,0.9740842580795288,
1056,0.7373142242431641,
