bb_idx,MT_DeepNetBim,WT_DeepNetBim
1089,0.1106141507625579,
1090,1.0,
1091,0.0024881064891815,
1092,0.1145623624324798,
1093,0.555933952331543,
1094,0.9186494946479796,
1095,0.1141324341297149,
1096,1.0,
1097,0.0727030336856842,
1098,0.1138717234134674,
1099,1.0,
1100,0.1685070097446441,
1101,0.1539833545684814,
1102,1.0,
1103,0.1107819080352783,
1104,0.1277900338172912,
1105,1.0,
1106,0.1848982870578766,
1107,0.1201559603214263,
1108,0.5475881695747375,
1109,0.9224696159362792,
1110,0.0425500869750976,
1111,1.0,
1112,0.1938347518444061,
1113,0.0776919722557067,
1114,0.4025419056415558,
1115,0.8798702359199524,
1116,0.0876074433326721,
1117,1.0,
1118,0.1294229626655578,
1119,0.0851166248321533,
1120,1.0,
1121,0.0598690509796142,
1122,0.094782531261444,
1123,1.0,
1124,0.0315274596214294,
1125,0.0851280391216278,
1126,0.405834823846817,
1127,0.8898330926895142,
1128,0.1302694976329803,
1129,0.590423047542572,
1130,0.928933084011078,
1131,0.1323526203632354,
1132,1.0,
1133,0.0437437891960144,
1134,0.1183692514896392,
1135,1.0,
1136,0.1778700649738311,
1137,0.0873972177505493,
1138,1.0,
1139,0.0050436854362487,
1140,0.1077550053596496,
1141,1.0,
1142,0.1599853038787841,
1143,0.1173185110092163,
1144,1.0,
1145,0.1630983054637909,
1146,0.0042475759983062,
1147,1.0,
1148,0.209276795387268,
1149,0.127814382314682,
1150,1.0,
1151,0.9272493720054626,
